values,condition,replicate
5.146825565,D,5
6.202483774,D,5
13.130837,D,5
8.708701298,D,5
3.900309238,D,5
8.420722621,D,5
7.685937346,D,5
8.159574283,D,5
12.54327575,D,5
4.161599928,D,5
5.729583885,D,5
11.74414755,D,5
6.919410815,D,5
9.372338361,D,5
7.460540034,D,5
13.58449409,D,5
4.68338574,D,5
6.981369685,D,5
6.733639867,D,5
6.359236114,D,5
8.656488679,D,5
6.838053269,D,5
5.421524607,D,5
8.256608504,D,5
8.776095004,D,5
7.587443624,D,5
7.818117414,D,5
8.196371655,D,5
10.85444163,D,5
8.001076332,D,5
8.201514644,D,5
7.734393209,D,5
7.808142281,D,5
6.246283873,D,5
3.781974372,D,5
9.659115465,D,5
10.62215584,D,5
7.357290971,D,5
5.159693732,D,5
6.659621896,D,5
8.911179888,D,5
10.85755331,D,5
9.328523632,D,5
8.867202333,D,5
6.919372161,D,5
5.015899476,D,5
4.612270789,D,5
6.991036298,D,5
6.85429544,D,5
7.702703781,D,5
6.63199506,D,5
8.678059545,D,5
9.632115491,D,5
7.635858076,D,5
9.599064816,D,5
8.333266626,D,5
7.407168377,D,5
3.756169695,D,5
7.578177322,D,5
7.596850737,D,5
10.1334503,D,5
12.17610777,D,5
8.398133161,D,5
10.177137,D,5
6.858308459,D,5
5.882242329,D,5
4.329383231,D,5
6.444717619,D,5
5.531740565,D,5
11.91436716,D,5
8.762527775,D,5
7.331444411,D,5
5.948945655,D,5
4.793602279,D,5
6.304333594,D,5
7.036513384,D,5
6.802016788,D,5
9.694196169,D,5
10.52120134,D,5
3.913942927,D,5
8.492518962,D,5
7.982814959,D,5
8.549916355,D,5
8.642798971,D,5
2.847329518,D,5
5.853348981,D,5
8.274936312,D,5
9.551572929,D,5
8.937811398,D,5
4.098754178,D,5
8.262396739,D,5
6.153932078,D,5
10.46226453,D,5
8.250128349,D,5
7.967577539,D,5
5.958468635,D,5
9.747343892,D,5
7.794798008,D,5
4.285239138,D,5
4.862875965,D,5
8.745119992,D,5
8.792708537,D,5
4.913384344,D,5
5.752737399,D,5
5.150701957,D,5
8.079127156,D,5
11.12895543,D,5
7.267148231,D,5
10.10187033,D,5
4.612906826,D,5
9.988728798,D,5
11.14091326,D,5
13.21668533,D,5
6.357135931,D,5
10.12850198,D,5
9.39978358,D,5
8.006631466,D,5
10.26997252,D,5
6.526886102,D,5
9.159639869,D,5
9.582445266,D,5
11.21632761,D,5
11.93245742,D,5
3.338460206,D,5
14.25780294,D,5
8.282062375,D,5
10.2962286,D,5
10.07800835,D,5
7.161481501,D,5
9.647634925,D,5
3.597796516,D,5
8.242293431,D,5
3.741611682,D,5
9.411896523,D,5
3.960746325,D,5
8.035799016,D,5
6.983006908,D,5
6.30634043,D,5
9.659369571,D,5
8.054641485,D,5
10.57643615,D,5
4.866325382,D,5
11.06336042,D,5
8.964055876,D,5
9.644468108,D,5
8.656914326,D,5
8.071250854,D,5
4.32860446,D,5
6.645177023,D,5
8.759834423,D,5
7.834971409,D,5
6.765144165,D,5
6.603510017,D,5
3.800456596,D,5
7.30676593,D,5
11.42150545,D,5
9.851621643,D,5
7.753431976,D,5
10.91846065,D,5
10.39408379,D,5
8.081436745,D,5
10.28399633,D,5
6.369928688,D,5
2.373811031,D,5
7.555147314,D,5
10.0904394,D,5
6.853629412,D,5
3.978785642,D,5
9.248048234,D,5
8.957174565,D,5
4.597574527,D,5
8.22514098,D,5
10.61642885,D,5
5.30472322,D,5
7.38995669,D,5
11.23012924,D,5
9.012343301,D,5
7.848871993,D,5
6.979355704,D,5
3.580890938,D,5
6.953358864,D,5
10.25171296,D,5
8.558299585,D,5
8.034161795,D,5
7.201918958,D,5
7.987963604,D,5
8.656527885,D,5
8.425437185,D,5
7.39201094,D,5
7.876656538,D,5
3.920395839,D,5
4.964133987,D,5
9.871313088,D,5
9.89819198,D,5
8.785471165,D,5
8.353995782,D,5
7.533274322,D,5
5.266198675,D,5
10.36306647,D,5
8.614348798,D,5
12.76205383,D,5
4.660893015,D,5
8.768158693,D,5
9.420017292,D,5
8.90189646,D,5
8.942980843,D,5
10.15234101,D,5
7.77934601,D,5
6.484836619,D,5
13.93074305,D,5
4.018210142,D,5
4.372126942,D,5
8.903659312,D,5
5.731800042,D,5
5.477008582,D,5
6.577339567,D,5
9.183159119,D,5
9.812249595,D,5
7.29100495,D,5
8.022689052,D,5
5.189550535,D,5
8.491583472,D,5
6.484991354,D,5
9.033870724,D,5
8.064870943,D,5
10.13547772,D,5
6.630091918,D,5
7.178131521,D,5
11.83479652,D,5
5.600310203,D,5
7.546835264,D,5
7.740300182,D,5
6.960205045,D,5
7.020351566,D,5
5.559993592,D,5
5.950633861,D,5
8.904483878,D,5
7.109807932,D,5
6.461419661,D,5
4.152859192,D,5
8.331469678,D,5
8.107163375,D,5
6.879165343,D,5
7.955229362,D,5
6.617927568,D,5
6.536498521,D,5
6.896196345,D,5
13.1966645,D,5
11.76199417,D,5
11.44826206,D,5
3.395298206,D,5
9.744459427,D,5
5.567520121,D,5
6.973920073,D,5
7.955274323,D,5
6.805814934,D,5
8.68881468,D,5
6.221614144,D,5
7.183997218,D,5
8.121021822,D,5
6.893344676,D,5
4.694831572,D,5
6.606577164,D,5
9.710357492,D,5
10.49748126,D,5
4.972939142,D,5
6.070149812,D,5
10.3845478,D,5
7.324523331,D,5
11.14565091,D,5
8.941651103,D,5
8.53530207,D,5
3.325596774,D,5
8.550185778,D,5
6.720706112,D,5
4.788931763,D,5
9.393828194,D,5
5.356359608,D,5
6.832258304,D,5
12.09622966,D,5
6.412521615,D,5
9.628665303,D,5
6.984315609,D,5
5.26942811,D,5
10.18352354,D,5
7.875916563,D,5
9.177887174,D,5
7.381161794,D,5
13.47482143,D,5
11.65036306,D,5
7.379008498,D,5
11.47828711,D,5
6.799821427,D,5
5.25966752,D,5
7.898023128,D,5
7.444894936,D,5
5.566410195,D,5
7.732289449,D,5
5.923482647,D,5
8.121168559,D,5
7.780670733,D,5
7.524233822,D,5
6.503084823,D,5
5.981499646,D,5
8.719512779,D,5
9.291550387,D,5
13.57481414,D,5
3.549656804,D,5
7.306792687,D,5
7.301676724,D,5
9.500610127,D,5
10.2674844,D,5
7.830057731,D,5
7.120213647,D,5
8.073829077,D,5
11.36561354,D,5
8.999678541,D,5
11.02086833,D,5
9.106487461,D,5
8.308732888,D,5
12.15819536,D,5
6.65120059,D,5
12.78586699,D,5
7.725665497,D,5
9.976104623,D,5
6.13771595,D,5
5.775468627,D,5
8.133891213,D,5
3.179716977,D,5
9.806063921,D,5
8.196028914,D,5
8.742212349,D,5
8.938663492,D,5
4.740521514,D,5
9.467004481,D,5
9.380558447,D,5
7.209454414,D,5
12.27456611,D,5
4.704421126,D,5
6.024658997,D,5
8.558990324,D,5
11.03183148,D,5
5.291003712,D,5
6.948745538,D,5
8.897696363,D,5
7.653998661,D,5
7.122462319,D,5
8.501609864,D,5
10.38899389,D,5
11.12935707,D,5
5.19600763,D,5
9.250337348,D,5
9.075843192,D,5
7.167500906,D,5
9.661472446,D,5
6.410025518,D,5
7.325360522,D,5
11.61091496,D,5
7.552571725,D,5
10.9288726,D,5
9.696921236,D,5
11.11977026,D,5
6.04561326,D,5
11.20592254,D,5
11.77736757,D,5
8.011563,D,5
8.752277295,D,5
8.477467989,D,5
12.04631664,D,5
7.037915085,D,5
11.97275847,D,5
7.906740235,D,5
8.950044285,D,5
8.606860732,D,5
9.462501115,D,5
6.649848666,D,5
9.063152957,D,5
11.25320537,D,5
6.12547583,D,5
9.356553941,D,5
7.089613746,D,5
6.635023449,D,5
12.62937615,D,5
4.511300688,D,5
7.370898283,D,5
12.33475927,D,5
8.276828599,D,5
7.14614542,D,5
7.338035942,D,5
11.0555997,D,5
8.636592119,D,5
13.4101824,D,5
10.93975593,D,5
7.645264459,D,5
8.580106229,D,5
7.213690114,D,5
9.794970763,D,5
5.773009052,D,5
8.918450947,D,5
6.295999576,D,5
9.288424879,D,5
7.871277981,D,5
8.693799412,D,5
3.207157758,D,5
11.89230061,D,5
8.236143686,D,5
6.803424136,D,5
8.135166975,D,5
10.43091382,D,5
10.78851976,D,5
4.563216009,D,5
8.540238911,D,5
9.838504135,D,5
10.97252138,D,5
8.555225347,D,5
7.941208755,D,5
3.207625996,D,5
9.375679876,D,5
9.388976961,D,5
7.904023346,D,5
7.94472173,D,5
7.166061267,D,5
10.83733897,D,5
7.111232079,D,5
8.736379207,D,5
8.345995191,D,5
5.671750072,D,5
11.0273058,D,5
6.508063256,D,5
6.624173199,D,5
8.431390767,D,5
3.799052115,D,5
5.508059341,D,5
8.3501354,D,5
9.088195916,D,5
9.816912178,D,5
5.968614998,D,5
9.937238617,D,5
6.484366085,D,5
6.322864463,D,5
8.874468013,D,5
8.175048924,D,5
4.752780047,D,5
8.686686641,D,5
8.187054772,D,5
12.37052823,D,5
11.29064613,D,5
9.193095369,D,5
11.76201452,D,5
9.277768495,D,5
11.42756329,D,5
5.484905949,D,5
5.433944134,D,5
7.420283384,D,5
9.665284742,D,5
10.30630272,D,5
10.6950997,D,5
5.080104579,D,5
7.572894458,D,5
8.002167395,D,5
9.07897224,D,5
9.065409944,D,5
10.07066819,D,5
8.576562182,D,5
7.698748864,D,5
7.220471703,D,5
7.267772711,D,5
10.59846416,D,5
7.500812859,D,5
8.761087827,D,5
8.187284,D,5
9.415437406,D,5
6.620691777,D,5
11.18077534,D,5
6.307066057,D,5
13.9986991,D,5
11.22738525,D,5
6.937909626,D,5
12.73654439,D,5
6.70018455,D,5
6.786118566,D,5
8.253423547,D,5
5.154668688,D,5
8.974129727,D,5
5.332157798,D,5
6.358677392,D,5
7.823890277,D,5
12.74225602,D,5
7.525249231,D,5
8.467596997,D,5
7.0155874,D,5
12.49683651,D,5
8.96189171,D,5
6.139389463,D,5
6.339567814,D,5
6.322503785,D,5
7.944586328,D,5
6.906435069,D,5
8.425461844,D,5
8.358755639,D,5
4.433570199,D,5
6.678152448,D,5
9.231048153,D,5
3.769750062,D,5
9.105951287,D,5
7.357545936,D,5
9.146891002,D,5
11.02610557,D,5
7.718967769,D,5
8.28324285,D,5
7.729155181,D,5
9.144753904,D,5
7.10439535,D,5
9.54795433,D,5
8.260278246,D,5
9.007367567,D,5
8.633607504,D,5
5.262722633,D,5
7.266135112,D,5
10.95946974,D,5
8.845213551,D,5
6.475283729,D,5
5.50758592,D,5
10.29677526,D,5
8.159975959,D,5
6.941530858,D,5
8.398185511,D,5
4.36308806,D,5
10.89567244,D,5
11.31242911,D,5
7.962464836,D,5
10.16880158,D,5
9.436551242,D,5
8.528479979,D,5
6.881876467,D,5
8.150209301,D,5
7.358697797,D,5
10.00362048,D,5
7.321836132,D,5
10.49019387,D,5
12.41546405,D,5
8.166691227,D,5
10.40832267,D,5
8.77224377,D,5
9.05635512,D,5
8.816815852,D,5
5.108499146,D,5
8.580511318,D,5
4.045801663,D,5
8.730865859,D,5
11.12283985,D,5
5.886632252,D,5
6.483725302,D,5
11.24839796,D,5
11.14811676,D,5
5.32742891,D,5
11.02342159,D,5
7.835059457,D,5
5.439525797,D,5
10.63353137,D,5
5.364381174,D,5
9.159514768,D,5
7.915176335,D,5
7.147044338,D,5
7.57415651,D,5
7.519912444,D,5
3.39941353,D,5
4.573220595,D,5
7.403442309,D,5
5.534255472,D,5
5.381375192,D,5
6.037405727,D,5
9.638974503,D,5
11.15434908,D,5
13.84959732,D,5
6.250121039,D,5
10.38136122,D,5
7.627952945,D,5
10.17159814,D,5
6.765511954,D,5
9.716259167,D,5
11.12980613,D,5
8.442665495,D,5
10.11655753,D,5
7.188949283,D,5
9.568005434,D,5
8.983116477,D,5
7.545715079,D,5
7.557774319,D,5
7.386553909,D,5
5.402990324,D,5
5.238211429,D,5
13.9314022,D,5
6.802565548,D,5
7.239133112,D,5
6.200318292,D,5
10.21903039,D,5
8.848956199,D,5
10.54629594,D,5
8.620300836,D,5
11.10000309,D,5
7.429302257,D,5
7.316808911,D,5
9.60623397,D,5
3.535388835,D,5
6.189313726,D,5
4.509836005,D,5
6.319293062,D,5
9.847513124,D,5
9.425062326,D,5
7.814851882,D,5
7.677550754,D,5
6.048443307,D,5
9.166174041,D,5
6.592661907,D,5
6.621297144,D,5
11.14186284,D,5
13.12293819,D,5
8.3851186,D,5
5.562393212,D,5
7.994572364,D,5
11.49282903,D,5
7.054629008,D,5
5.748589037,D,5
7.100479628,D,5
6.576552064,D,5
13.15063659,D,5
7.446390084,D,5
9.640397604,D,5
7.149272867,D,5
6.96311719,D,5
4.12902675,D,5
8.095118966,D,5
3.456735133,D,5
5.528020483,D,5
8.628796778,D,5
6.257366315,D,5
8.407999718,D,5
11.39110117,D,5
7.323332946,D,5
7.801245374,D,5
5.118667518,D,5
9.001173277,D,5
8.999355721,D,5
8.461655352,D,5
5.30266713,D,5
10.16774377,D,5
9.970351901,D,5
7.325984257,D,5
4.998552718,D,5
10.83881198,D,5
1.338913586,D,5
10.33566782,D,5
5.185252614,D,5
6.040838947,D,5
7.327015622,D,5
5.877341248,D,5
10.16714514,D,5
9.059888285,D,5
10.83400926,D,5
9.738206324,D,5
7.621919915,D,5
13.04973494,D,5
9.319575997,D,5
9.677578282,D,5
5.116150352,D,5
6.134780857,D,5
8.505942228,D,5
8.580404436,D,5
1.460396379,D,5
4.330588943,D,5
7.920382328,D,5
5.425803736,D,5
7.544145703,D,5
10.50934691,D,5
3.064026448,D,5
9.59089132,D,5
6.157504462,D,5
9.010804335,D,5
9.172363708,D,5
2.803133283,D,5
9.80396981,D,5
8.195170447,D,5
5.101616199,D,5
8.363183221,D,5
10.98479451,D,5
10.86768158,D,5
6.461912592,D,5
6.383905747,D,5
7.640856546,D,5
8.182017418,D,5
9.444930466,D,5
4.855734069,D,5
8.449194417,D,5
5.405835243,D,5
5.254462081,D,5
7.643928981,D,5
9.056856668,D,5
2.125565675,D,5
8.014560985,D,5
7.001691146,D,5
6.482785834,D,5
10.42472246,D,5
5.936434021,D,5
10.67390867,D,5
9.831664078,D,5
8.661673054,D,5
4.922145429,D,5
7.602746046,D,5
9.543188465,D,5
8.745167789,D,5
9.732480678,D,5
9.263620459,D,5
8.844904016,D,5
6.280953739,D,5
10.65523296,D,5
5.534631553,D,5
11.95801285,D,5
4.333944867,D,5
6.97193454,D,5
6.543749788,D,5
10.11209278,D,5
10.44624773,D,5
8.703494962,D,5
5.86618085,D,5
7.923685686,D,5
9.264061911,D,5
9.100472775,D,5
3.877492365,D,5
9.085119495,D,5
10.7876994,D,5
7.211861292,D,5
7.662321962,D,5
11.41832831,D,5
8.262927929,D,5
7.718149899,D,5
6.02975866,D,5
8.999832247,D,5
9.923117234,D,5
8.260774623,D,5
9.046230355,D,5
10.28170371,D,5
6.288029064,D,5
9.170055999,D,5
7.515963767,D,5
10.28934868,D,5
8.308122421,D,5
6.047145785,D,5
6.110466756,D,5
7.86698109,D,5
7.322579808,D,5
7.804190669,D,5
4.238611133,D,5
4.299874047,D,5
5.613283797,D,5
3.112541458,D,5
10.33436405,D,5
9.689729697,D,5
11.55915368,D,5
3.305476321,D,5
10.58267606,D,5
7.366288138,D,5
7.559262726,D,5
4.778847592,D,5
8.412903223,D,5
13.4233495,D,5
5.196738261,D,5
10.46342011,D,5
4.95716632,D,5
11.0927375,D,5
11.92805664,D,5
5.941653028,D,5
9.451646883,D,5
4.976489509,D,5
5.451504676,D,5
9.570908153,D,5
8.017036934,D,5
10.01656777,D,5
7.948400465,D,5
5.576429187,D,5
10.57290857,D,5
8.271927178,D,5
0.697043697,D,5
7.721014157,D,5
11.48334608,D,5
7.646518713,D,5
8.7488778,D,5
6.963450715,D,5
8.239108439,D,5
9.458150486,D,5
7.552777684,D,5
8.791017279,D,5
7.780283706,D,5
9.04312242,D,5
10.9867622,D,5
6.486498845,D,5
9.174295168,D,5
7.456735117,D,5
8.015311752,D,5
4.816827484,D,5
6.230788831,D,5
11.72164105,D,5
8.084686153,D,5
3.858874219,D,5
6.500793687,D,5
10.60926462,D,5
3.105743851,D,5
8.21356174,D,5
9.86575535,D,5
9.266513921,D,5
10.06029723,D,5
6.808842501,D,5
8.524464263,D,5
6.987775172,D,5
10.28040572,D,5
9.020949582,D,5
7.632487472,D,5
6.573068563,D,5
8.347791856,D,5
2.810007638,D,5
4.956670477,D,5
11.65282854,D,5
12.86008799,D,5
9.293262642,D,5
5.979037783,D,5
5.081784159,D,5
9.939096391,D,5
3.806854675,D,5
4.789290329,D,5
7.421252358,D,5
8.204823442,D,5
8.195721821,D,5
10.18550513,D,5
10.53847524,D,5
9.701678272,D,5
10.48890632,D,5
10.57659358,D,5
5.579661325,D,5
6.194424016,D,5
11.03335583,D,5
9.18346314,D,5
5.798633334,D,5
6.569373245,D,5
4.982467859,D,5
3.972864416,D,5
9.431423848,D,5
5.445915129,D,5
6.786270925,D,5
10.23578201,D,5
10.6586065,D,5
8.639434204,D,5
10.19002932,D,5
9.525525517,D,5
5.812932644,D,5
6.733222829,D,5
3.575362783,D,5
6.68241716,D,5
9.691462005,D,5
7.190379515,D,5
10.67095194,D,5
7.192904863,D,5
9.826103412,D,5
9.416143488,D,5
7.602030912,D,5
9.428166623,D,5
9.214402731,D,5
12.7725794,D,5
6.837482774,D,5
9.803116067,D,5
7.345280067,D,5
6.135766915,D,5
10.70634544,D,5
9.628437316,D,5
11.24992587,D,5
4.434437905,D,5
6.955662115,D,5
9.750836323,D,5
6.872918526,D,5
4.314802504,D,5
8.92321572,D,5
11.83380748,D,5
11.24511774,D,5
6.820746565,D,5
9.539327363,D,5
8.092323519,D,5
7.655994163,D,5
5.409931931,D,5
10.89875986,D,5
2.259329949,D,5
7.863104249,D,5
6.238335739,D,5
11.21663734,D,5
7.127612051,D,5
8.784963993,D,5
10.82168494,D,5
6.652352497,D,5
2.056319852,D,5
4.684836961,D,5
10.92250141,D,5
5.389053328,D,5
4.796504964,D,5
6.00893539,D,5
4.934505402,D,5
9.321911782,D,5
7.400758601,D,5
7.997914865,D,5
11.4280565,D,5
8.549837655,D,5
3.405862129,D,5
7.021350454,D,5
1.678331955,D,5
5.216573117,D,5
8.429955687,D,5
12.13924007,D,5
4.09913573,D,5
7.951242706,D,5
6.394481161,D,5
9.316744024,D,5
8.689692721,D,5
15.42197606,D,5
8.335804817,D,5
7.719298657,D,5
12.15591087,D,5
8.946035897,D,5
10.53302715,D,5
7.137713458,D,5
7.444406319,D,5
6.707275628,D,5
11.88240446,D,5
12.2764747,D,5
9.607954212,D,5
6.174669656,D,5
9.523508893,D,5
9.092204484,D,5
6.38828408,D,5
10.24403483,D,5
5.359787096,D,5
8.628922957,D,5
9.907154205,D,5
5.136028327,D,5
8.38931811,D,5
9.422705792,D,5
13.46280694,D,5
10.80010846,D,5
9.598712466,D,5
8.831193091,D,5
7.191366446,D,5
8.947885529,D,5
9.953896598,D,5
7.130506191,D,5
6.466271939,D,5
14.4466054,D,5
3.060567994,D,5
3.329060354,D,5
10.05460648,D,5
11.74531087,D,5
9.107474544,D,5
6.690065008,D,5
7.125422686,D,5
5.665692092,D,5
3.274749924,D,5
11.26083902,D,5
4.828619367,D,5
8.768413308,D,5
7.533816605,D,5
6.477227104,D,5
9.766775333,D,5
11.68531863,D,5
6.526492042,D,5
9.771662869,D,5
3.000072643,D,5
9.04456656,D,5
7.815504549,D,5
11.02243861,D,5
6.376431092,D,5
7.389621181,D,5
6.949296677,D,5
9.858383898,D,5
8.670546096,D,5
11.9381044,D,5
10.14814374,D,5
8.008619692,D,5
9.250571863,D,5
4.663031682,D,5
7.481899889,D,5
4.483281704,D,5
9.23999595,D,5
7.237851246,D,5
6.877867359,D,5
6.78064849,D,5
7.323996099,D,5
8.318708907,D,5
4.353756373,D,5
10.6008477,D,5
8.843419114,D,5
6.927526233,D,5
8.091188556,D,5
11.13998323,D,5
7.932288432,D,5
9.494671273,D,5
9.678602487,D,5
6.629419935,D,5
3.4209898,D,5
10.8532293,D,5
5.997210681,D,5
10.7906356,D,5
5.369022105,D,5
10.1967841,D,5
7.356922662,D,5
3.503989019,D,5
9.465795572,D,5
10.32807882,D,5
8.332413101,D,5
8.117085017,D,5
9.457519295,D,5
5.135419315,D,5
7.652621791,D,5
9.476588012,D,5
11.3571012,D,5
5.155141716,D,5
9.343589243,D,5
9.234276031,D,5
9.81337244,D,5
7.565012723,D,5
6.602385923,D,5
5.707511787,D,5
6.043038925,D,5
7.956557341,D,5
8.375518353,D,5
6.637424334,D,5
10.45766896,D,5
6.22514544,D,5
5.939288162,D,6
6.731504378,D,6
7.72540589,D,6
6.267581129,D,6
6.896105575,D,6
9.744960358,D,6
8.477906216,D,6
9.524713823,D,6
7.493874395,D,6
6.667862792,D,6
10.43186604,D,6
8.470226534,D,6
8.689875374,D,6
5.88584485,D,6
8.266709643,D,6
6.541618986,D,6
9.489189522,D,6
5.676775052,D,6
6.033873406,D,6
5.104878839,D,6
7.280130237,D,6
6.426674571,D,6
8.391667189,D,6
10.34208088,D,6
8.981094886,D,6
6.704303761,D,6
8.740017706,D,6
8.167274111,D,6
7.939757735,D,6
11.53356231,D,6
6.436531224,D,6
10.26768316,D,6
8.14468434,D,6
9.065379725,D,6
7.750991394,D,6
7.879573112,D,6
8.057562983,D,6
5.92023536,D,6
5.366351891,D,6
7.800011488,D,6
11.8410046,D,6
9.056950549,D,6
9.759397576,D,6
7.379699562,D,6
8.0783854,D,6
6.635421305,D,6
9.857745382,D,6
5.453982477,D,6
7.553514329,D,6
10.30721498,D,6
8.514559731,D,6
5.857829981,D,6
9.523597782,D,6
9.064464532,D,6
7.058506536,D,6
5.328147312,D,6
5.099528037,D,6
6.843407755,D,6
7.399145583,D,6
8.851083654,D,6
10.6258948,D,6
7.253439181,D,6
9.129952905,D,6
8.876007048,D,6
8.514834091,D,6
8.201100772,D,6
7.888857389,D,6
7.036336899,D,6
8.192223492,D,6
9.907581867,D,6
11.00637158,D,6
8.638796425,D,6
9.499346261,D,6
7.758273545,D,6
8.49663698,D,6
7.381837174,D,6
8.432856979,D,6
8.51827965,D,6
7.905011032,D,6
7.215182423,D,6
9.642093024,D,6
6.966444859,D,6
7.693632021,D,6
8.178700735,D,6
8.696983385,D,6
8.276393847,D,6
8.937885294,D,6
5.271959746,D,6
9.128524396,D,6
9.483437527,D,6
6.552468835,D,6
8.166475402,D,6
6.743047328,D,6
10.61658189,D,6
8.509690509,D,6
7.281115273,D,6
8.567629665,D,6
7.469808537,D,6
10.03924411,D,6
9.953660697,D,6
10.42940923,D,6
5.499630681,D,6
8.614962434,D,6
8.211318853,D,6
10.09468808,D,6
9.621563121,D,6
8.049569236,D,6
6.848698157,D,6
6.664199371,D,6
8.490049573,D,6
5.316983549,D,6
8.543144454,D,6
9.750660371,D,6
6.918648605,D,6
6.848175681,D,6
8.423595547,D,6
12.98491128,D,6
7.285309389,D,6
9.831697528,D,6
8.37388393,D,6
10.50028685,D,6
8.11404992,D,6
8.057774693,D,6
8.883741862,D,6
6.220111897,D,6
7.027370821,D,6
9.642264032,D,6
7.018321372,D,6
11.02155912,D,6
7.701366263,D,6
9.450937488,D,6
7.943117233,D,6
9.076269554,D,6
10.75453277,D,6
10.77181394,D,6
8.411719662,D,6
7.451248118,D,6
9.276360872,D,6
7.321411502,D,6
7.543973797,D,6
5.353570183,D,6
7.542592322,D,6
8.117212018,D,6
12.00086818,D,6
9.661499859,D,6
8.67537539,D,6
7.370208903,D,6
4.511567401,D,6
8.089473486,D,6
4.577978186,D,6
7.465131524,D,6
9.406840776,D,6
8.657532021,D,6
8.782881011,D,6
8.655078952,D,6
8.59067259,D,6
8.956904285,D,6
9.441536166,D,6
5.886821415,D,6
6.485258023,D,6
9.538587607,D,6
7.165710857,D,6
9.523761463,D,6
7.578185789,D,6
6.359201026,D,6
8.023561278,D,6
3.879048921,D,6
9.413747328,D,6
6.664456517,D,6
9.736158816,D,6
8.9882472,D,6
6.990901242,D,6
8.309910694,D,6
6.596671975,D,6
9.142443268,D,6
9.674551793,D,6
6.53357892,D,6
3.979138507,D,6
7.356379795,D,6
9.232024866,D,6
9.079361577,D,6
8.741050626,D,6
9.474845167,D,6
5.290269783,D,6
9.351978175,D,6
7.150238892,D,6
9.205560538,D,6
8.228168463,D,6
8.460297242,D,6
6.49925838,D,6
9.646813699,D,6
8.858291296,D,6
7.215784289,D,6
11.50128452,D,6
10.98730374,D,6
8.416709218,D,6
6.185767687,D,6
4.805218697,D,6
9.285604448,D,6
5.842769804,D,6
9.001157587,D,6
8.458135529,D,6
8.479015864,D,6
8.367651981,D,6
9.330616742,D,6
8.399561814,D,6
10.21849073,D,6
11.20215202,D,6
9.206232619,D,6
9.027291772,D,6
8.563741358,D,6
10.10018947,D,6
7.678018259,D,6
7.799795347,D,6
8.179063214,D,6
13.13610275,D,6
9.779858511,D,6
7.069015884,D,6
6.672948822,D,6
6.633339465,D,6
5.05156717,D,6
10.80213374,D,6
8.644759207,D,6
10.2159992,D,6
8.043633672,D,6
9.187834269,D,6
7.638849695,D,6
6.895879479,D,6
8.560251994,D,6
11.55809779,D,6
8.733022452,D,6
9.333456816,D,6
11.4342983,D,6
10.95747979,D,6
9.694739361,D,6
8.092675081,D,6
8.353329705,D,6
7.940706319,D,6
7.553564998,D,6
12.06645027,D,6
8.128566179,D,6
5.953456539,D,6
8.576700305,D,6
9.561680279,D,6
6.699080644,D,6
10.498139,D,6
7.922528811,D,6
8.508035459,D,6
7.967870031,D,6
7.246271465,D,6
7.841696799,D,6
7.513446232,D,6
3.163207088,D,6
8.0821761,D,6
8.926608118,D,6
9.25364455,D,6
8.111335624,D,6
8.010918461,D,6
5.783633262,D,6
7.181946682,D,6
6.589420788,D,6
7.730283212,D,6
10.89498914,D,6
10.32383388,D,6
9.108251987,D,6
8.847901293,D,6
7.611729302,D,6
6.141253659,D,6
9.612159804,D,6
9.412677691,D,6
10.72283072,D,6
9.092245439,D,6
8.94689055,D,6
6.788770075,D,6
8.102942893,D,6
7.629400231,D,6
8.469994756,D,6
7.271948109,D,6
7.217380829,D,6
9.685351385,D,6
11.2501866,D,6
9.254055934,D,6
8.533341671,D,6
8.076117542,D,6
6.221313656,D,6
8.538507356,D,6
7.140756917,D,6
7.335028428,D,6
8.898320446,D,6
8.590559922,D,6
7.829148559,D,6
10.72603208,D,6
6.924646472,D,6
10.45621462,D,6
10.30907948,D,6
8.221928144,D,6
9.009536035,D,6
8.595233042,D,6
6.11577677,D,6
10.00447829,D,6
8.215655945,D,6
7.681706492,D,6
9.894771721,D,6
8.546552015,D,6
8.535596989,D,6
7.717383186,D,6
7.419750854,D,6
9.689492121,D,6
10.13634544,D,6
7.427239467,D,6
6.821102144,D,6
9.507327425,D,6
8.383647725,D,6
9.919890523,D,6
7.513042245,D,6
9.902927341,D,6
7.474413719,D,6
10.25965891,D,6
11.76670845,D,6
8.921917026,D,6
10.66272912,D,6
9.306848869,D,6
11.07299877,D,6
10.72062493,D,6
9.140820546,D,6
9.824165986,D,6
9.33844194,D,6
7.059904136,D,6
10.61914649,D,6
11.27435349,D,6
7.800099165,D,6
8.26638286,D,6
8.548923675,D,6
7.158650885,D,6
10.32144511,D,6
8.349626076,D,6
9.855826536,D,6
7.69558525,D,6
7.247215096,D,6
8.30421645,D,6
10.05165895,D,6
8.22642574,D,6
8.906211447,D,6
7.265250408,D,6
9.086375824,D,6
8.123503458,D,6
7.401758968,D,6
8.33598238,D,6
9.508261733,D,6
9.268044364,D,6
10.19913232,D,6
6.978580648,D,6
6.455992275,D,6
9.475863847,D,6
8.942132349,D,6
5.376609771,D,6
7.504846036,D,6
3.226565457,D,6
8.627662452,D,6
8.301443773,D,6
7.775260877,D,6
8.075941299,D,6
7.054556073,D,6
7.163106674,D,6
8.174321979,D,6
9.553729677,D,6
7.292436707,D,6
